SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE,EQ,04-Jun-2025,1014.15,1016.20,1033.00,1005.55,1027.00,1024.25,1023.22,419409,4291.46,17623,251285,59.91
3MINDIA,EQ,04-Jun-2025,29830.00,29830.00,30300.00,29640.00,29660.00,29695.00,29931.41,5912,1769.54,2969,3280,55.48
AADHARHFC,EQ,04-Jun-2025,441.50,440.10,444.55,436.80,443.00,441.30,440.41,241241,1062.46,12921,129699,53.76
AARTIIND,EQ,04-Jun-2025,470.60,472.65,483.95,468.30,483.50,481.40,477.22,1619374,7728.03,25247,666388,41.15
AAVAS,EQ,04-Jun-2025,1803.90,1803.70,1818.70,1796.30,1800.50,1802.60,1804.48,63229,1140.95,7821,33860,53.55
ABB,EQ,04-Jun-2025,5995.00,6009.00,6050.00,5970.00,6035.00,6041.50,6018.32,171316,10310.34,30828,94405,55.11
ABBOTINDIA,EQ,04-Jun-2025,31135.00,31395.00,31620.00,31045.00,31300.00,31295.00,31299.09,13335,4173.73,3597,9306,69.79
ABCAPITAL,EQ,04-Jun-2025,222.52,223.75,225.71,221.10,224.92,225.09,224.15,2958622,6631.65,30260,1085385,36.69
ABDL,EQ,04-Jun-2025,393.85,400.00,410.25,390.00,403.30,404.00,401.61,788422,3166.42,11024,409063,51.88
ABFRL,EQ,04-Jun-2025,86.00,81.70,81.70,73.10,77.08,76.77,78.96,244709004,193214.53,220147,94941621,38.80
ABREL,EQ,04-Jun-2025,2136.80,2145.80,2154.80,2109.10,2131.80,2137.50,2130.92,68475,1459.15,10413,36738,53.65
ABSLAMC,EQ,04-Jun-2025,752.30,750.50,764.35,749.90,759.00,761.65,760.15,445757,3388.42,15457,352466,79.07
ACC,EQ,04-Jun-2025,1879.20,1882.70,1884.70,1860.40,1875.00,1877.00,1871.13,216767,4055.99,15960,97415,44.94
ACE,EQ,04-Jun-2025,1253.50,1261.00,1272.60,1244.80,1264.00,1266.20,1260.08,178033,2243.36,12521,87010,48.87
ACMESOLAR,EQ,04-Jun-2025,251.30,251.55,255.40,249.20,253.65,253.70,252.73,248499,628.03,8224,91902,36.98
ACUTAAS,EQ,04-Jun-2025,1126.80,1126.80,1130.00,1102.70,1109.90,1113.10,1122.63,388739,4364.09,51181,274636,70.65
ADANIENSOL,EQ,04-Jun-2025,856.55,860.50,873.50,851.55,865.50,866.00,864.11,5947467,51392.70,85304,3338976,56.14
ADANIENT,EQ,04-Jun-2025,2470.90,2480.00,2503.00,2441.10,2487.00,2489.40,2475.85,552667,13683.23,34151,144636,26.17
ADANIGREEN,EQ,04-Jun-2025,992.60,997.50,1009.00,983.70,1005.90,1004.80,998.34,1700483,16976.58,45292,473407,27.84
ADANIPORTS,EQ,04-Jun-2025,1432.30,1432.30,1441.10,1423.10,1434.30,1436.20,1434.00,1446972,20749.61,50641,716140,49.49
ADANIPOWER,EQ,04-Jun-2025,544.60,547.40,549.90,538.60,545.45,545.15,543.94,2601679,14151.70,49517,988445,37.99
AEGISLOG,EQ,04-Jun-2025,787.30,787.30,804.85,786.55,798.00,799.50,797.25,378392,3016.73,15049,122181,32.29
AEGISVOPAK,EQ,04-Jun-2025,255.31,258.49,268.50,250.45,263.60,266.46,261.45,5617178,14686.10,58407,3300195,58.75
AFCONS,EQ,04-Jun-2025,422.65,423.05,424.65,419.30,421.10,421.50,421.36,549117,2313.76,21645,388047,70.67
AFFLE,EQ,04-Jun-2025,1787.50,1796.50,1829.00,1790.90,1802.00,1802.80,1806.58,318614,5756.00,24250,178199,55.93
